Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales
4997;CA-2018-155824;10/03/2018;15/03/2018;Standard Class;KS-16300;Karen Seio;Corporate;United States;Raleigh;North Carolina;27604;South;OFF-AP-10000390;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum;48784
4999;CA-2017-129238;31/01/2017;04/02/2017;Standard Class;SC-20050;Sample Company A;Home Office;United States;Los Angeles;California;90045;West;TEC-PH-10004120;Technology;Phones;AT&T 1080 Phone;109592
5001;CA-2018-159688;07/05/2018;12/05/2018;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Los Angeles;California;90004;West;TEC-AC-10000736;Technology;Accessories;Logitech G600 MMO Gaming Mouse;79,99
5002;CA-2017-136126;24/05/2017;24/05/2017;Same Day;EH-14125;Eugene Hildebrand;Home Office;United States;Newport News;Virginia;23602;South;OFF-SU-10000898;Office Supplies;Supplies;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";69,5
5004;CA-2017-155033;07/10/2017;12/10/2017;Standard Class;CC-12475;Cindy Chapman;Consumer;United States;Los Angeles;California;90032;West;OFF-PA-10000143;Office Supplies;Paper;Astroparche Fine Business Paper;10,56
5005;CA-2015-156006;30/04/2015;02/05/2015;Second Class;TM-21010;Tamara Manning;Consumer;United States;Jackson;Mississippi;39212;South;TEC-AC-10002550;Technology;Accessories;Maxell 4.7GB DVD-RW 3/Pack;47,79
5006;CA-2016-158659;10/11/2016;14/11/2016;Second Class;SC-20695;Steve Chapman;Corporate;United States;Richmond;Indiana;47374;Central;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;714,3
5007;CA-2016-169796;09/11/2016;14/11/2016;Standard Class;Dp-13240;Dean percer;Home Office;United States;New York City;New York;10035;East;TEC-MA-10000045;Technology;Machines;Zebra ZM400 Thermal Label Printer;2321,9
5009;CA-2016-102876;07/09/2016;14/09/2016;Standard Class;LR-17035;Lisa Ryan;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;9522
5012;US-2018-139647;11/05/2018;13/05/2018;First Class;TS-21370;Todd Sumrall;Corporate;United States;Phoenix;Arizona;85023;West;FUR-BO-10004467;Furniture;Bookcases;Bestar Classic Bookcase;209979
5013;US-2018-160465;21/07/2018;26/07/2018;Standard Class;SW-20350;Sean Wendt;Home Office;United States;Cleveland;Ohio;44105;East;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;33,93
5016;CA-2015-153850;24/11/2015;29/11/2015;Standard Class;TH-21100;Thea Hendricks;Consumer;United States;Toledo;Ohio;43615;East;FUR-FU-10002960;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;35168
5018;CA-2015-127558;15/11/2015;18/11/2015;First Class;SS-20410;Shahid Shariari;Consumer;United States;Los Angeles;California;90008;West;FUR-FU-10002505;Furniture;Furnishings;Eldon 100 Class Desk Accessories;10,11
5021;CA-2018-136511;23/03/2018;25/03/2018;Second Class;MZ-17515;Mary Zewe;Corporate;United States;New York City;New York;10011;East;OFF-SU-10003505;Office Supplies;Supplies;Premier Electric Letter Opener;347,58
5022;CA-2017-133795;18/12/2017;24/12/2017;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;San Diego;California;92037;West;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72,64
5025;US-2018-130953;29/07/2018;03/08/2018;Standard Class;RF-19735;Roland Fjeld;Consumer;United States;Oklahoma City;Oklahoma;73120;Central;OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;33,48
5029;CA-2015-151792;02/09/2015;07/09/2015;Second Class;CV-12295;Christina VanderZanden;Consumer;United States;Chicago;Illinois;60653;Central;TEC-AC-10001606;Technology;Accessories;Logitech Wireless Performance Mouse MX for PC and Mac;239976
5030;CA-2018-139304;29/01/2018;02/02/2018;Standard Class;VG-21790;Vivek Gonzalez;Consumer;United States;San Francisco;California;94109;West;OFF-AR-10001216;Office Supplies;Art;Newell 339;8,34
5033;CA-2017-155166;26/12/2017;02/01/2018;Standard Class;BB-11545;Brenda Bowman;Corporate;United States;Vineland;New Jersey;8360;East;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;212,94
5035;CA-2016-103954;09/08/2016;13/08/2016;Second Class;HR-14770;Hallie Redmond;Home Office;United States;Milwaukee;Wisconsin;53209;Central;FUR-BO-10004690;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;687,4
5036;CA-2015-169803;06/04/2015;12/04/2015;Standard Class;SC-20260;Scott Cohen;Corporate;United States;Seattle;Washington;98115;West;FUR-TA-10000688;Furniture;Tables;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;653,55
5038;CA-2018-141719;17/11/2018;21/11/2018;Second Class;EG-13900;Emily Grady;Consumer;United States;Naperville;Illinois;60540;Central;TEC-AC-10003610;Technology;Accessories;Logitech Illuminated - Keyboard;239,96
5039;CA-2016-136469;11/07/2016;12/07/2016;First Class;TS-21370;Todd Sumrall;Corporate;United States;Wilmington;Delaware;19805;East;FUR-TA-10001520;Furniture;Tables;Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table;199836
5042;CA-2017-158694;10/11/2017;13/11/2017;Second Class;AI-10855;Arianne Irving;Consumer;United States;Los Angeles;California;90036;West;OFF-PA-10002421;Office Supplies;Paper;Embossed Ink Jet Note Cards;67,71
5049;US-2015-104759;31/03/2015;04/04/2015;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Chicago;Illinois;60610;Central;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;8134
5051;CA-2016-150511;18/09/2016;24/09/2016;Standard Class;AB-10060;Adam Bellavance;Home Office;United States;Des Moines;Washington;98198;West;OFF-PA-10001776;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";18,54
5052;CA-2016-134922;07/11/2016;11/11/2016;Standard Class;KB-16240;Karen Bern;Corporate;United States;Philadelphia;Pennsylvania;19140;East;OFF-EN-10000483;Office Supplies;Envelopes;White Envelopes, White Envelopes with Clear Poly Window;24,4
5053;US-2018-120607;19/05/2018;19/05/2018;Same Day;JC-15775;John Castell;Consumer;United States;Atlanta;Georgia;30318;South;OFF-PA-10003129;Office Supplies;Paper;Tops White Computer Printout Paper;195,64
5054;CA-2016-141243;03/01/2016;08/01/2016;Second Class;AH-10465;Amy Hunt;Consumer;United States;Dallas;Texas;75217;Central;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;398,4
5057;CA-2016-162166;08/09/2016;11/09/2016;First Class;NM-18520;Neoma Murray;Consumer;United States;Moreno Valley;California;92553;West;OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;26,4
5059;CA-2017-120796;03/04/2017;07/04/2017;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-BI-10004330;Office Supplies;Binders;GBC Velobind Prepunched Cover Sets, Regency Series;99846
5060;CA-2017-109722;05/12/2017;07/12/2017;Second Class;TP-21130;Theone Pippenger;Consumer;United States;Georgetown;Kentucky;40324;South;TEC-PH-10000560;Technology;Phones;Samsung Galaxy S III - 16GB - pebble blue (T-Mobile);699,98
5062;CA-2016-136798;08/05/2016;12/05/2016;Standard Class;DL-12925;Daniel Lacy;Consumer;United States;Minneapolis;Minnesota;55407;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;43,98
5065;CA-2018-122196;22/09/2018;24/09/2018;First Class;CA-12265;Christina Anderson;Consumer;United States;Wilmington;Delaware;19805;East;TEC-PH-10004977;Technology;Phones;GE 30524EE4;391,98
5066;CA-2018-142090;30/11/2018;07/12/2018;Standard Class;SC-20380;Shahid Collister;Consumer;United States;Burlington;North Carolina;27217;South;TEC-AC-10002001;Technology;Accessories;Logitech Wireless Gaming Headset G930;383976
5068;CA-2018-160934;15/01/2018;19/01/2018;Standard Class;TT-21460;Tonja Turnell;Home Office;United States;Los Angeles;California;90008;West;OFF-AR-10003504;Office Supplies;Art;Newell 347;21,4
5069;CA-2015-124478;08/08/2015;12/08/2015;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Trenton;Michigan;48183;Central;TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;549,99
5074;CA-2016-145485;05/11/2016;05/11/2016;Same Day;JM-16195;Justin MacKendrick;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10000649;Office Supplies;Storage;Hanging Personal Folder File;62,8
5075;CA-2018-151071;25/04/2018;29/04/2018;Second Class;MB-18085;Mick Brown;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10002103;Office Supplies;Binders;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;13904
5076;CA-2015-134572;20/04/2015;22/04/2015;Second Class;SV-20365;Seth Vernon;Consumer;United States;Houston;Texas;77070;Central;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;744,1
5079;CA-2018-143217;11/11/2018;17/11/2018;Standard Class;CG-12040;Catherine Glotzbach;Home Office;United States;Milwaukee;Wisconsin;53209;Central;OFF-BI-10002949;Office Supplies;Binders;Prestige Round Ring Binders;18,24
5080;US-2018-133312;25/11/2018;29/11/2018;Standard Class;BD-11500;Bradley Drucker;Consumer;United States;San Francisco;California;94122;West;FUR-BO-10002213;Furniture;Bookcases;Sauder Forest Hills Library, Woodland Oak Finish;359499
5082;US-2016-137533;18/12/2016;18/12/2016;Same Day;JK-15640;Jim Kriz;Home Office;United States;Cleveland;Ohio;44105;East;OFF-PA-10003441;Office Supplies;Paper;Xerox 226;20736
5083;CA-2017-155138;08/09/2017;12/09/2017;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Monroe;North Carolina;28110;South;TEC-AC-10004209;Technology;Accessories;Memorex Froggy Flash Drive 4 GB;35168
5085;CA-2017-108350;06/06/2017;09/06/2017;Second Class;SC-20230;Scot Coram;Corporate;United States;Lowell;Massachusetts;1852;East;OFF-PA-10003656;Office Supplies;Paper;Xerox 1935;105,52
5086;CA-2016-144302;19/06/2016;23/06/2016;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Dallas;Texas;75081;Central;OFF-BI-10001107;Office Supplies;Binders;GBC White Gloss Covers, Plain Front;5792
5087;CA-2016-109001;05/03/2016;09/03/2016;Standard Class;KN-16390;Katherine Nockton;Corporate;United States;Philadelphia;Pennsylvania;19120;East;TEC-PH-10000562;Technology;Phones;Samsung Convoy 3;466158
5090;CA-2018-132738;04/08/2018;07/08/2018;First Class;HM-14860;Harry Marie;Corporate;United States;Loveland;Colorado;80538;West;OFF-PA-10001752;Office Supplies;Paper;Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright);7968
5092;CA-2018-156720;30/12/2018;03/01/2019;Standard Class;JM-15580;Jill Matthias;Consumer;United States;Loveland;Colorado;80538;West;OFF-FA-10003472;Office Supplies;Fasteners;Bagged Rubber Bands;3024
5093;CA-2016-119102;23/05/2016;27/05/2016;Standard Class;KH-16690;Kristen Hastings;Corporate;United States;Woonsocket;Rhode Island;2895;East;OFF-ST-10004507;Office Supplies;Storage;Advantus Rolling Storage Box;51,45
5094;US-2015-140452;06/12/2015;10/12/2015;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;Chicago;Illinois;60610;Central;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;14016
5100;CA-2016-141936;07/08/2016;12/08/2016;Standard Class;PN-18775;Parhena Norris;Home Office;United States;Bakersfield;California;93309;West;OFF-BI-10002194;Office Supplies;Binders;Cardinal Hold-It CD Pocket;19152
5101;CA-2015-158442;17/03/2015;17/03/2015;Same Day;AZ-10750;Annie Zypern;Consumer;United States;Dallas;Texas;75217;Central;OFF-AR-10003732;Office Supplies;Art;Newell 333;4448
5104;CA-2016-167374;26/03/2016;30/03/2016;Second Class;GM-14500;Gene McClure;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;40032
5106;CA-2015-116568;14/12/2015;20/12/2015;Standard Class;BM-11785;Bryan Mills;Consumer;United States;Deltona;Florida;32725;South;FUR-CH-10002439;Furniture;Chairs;Iceberg Nesting Folding Chair, 19w x 6d x 43h;186304
5107;CA-2016-147102;19/09/2016;26/09/2016;Standard Class;NH-18610;Nicole Hansen;Corporate;United States;Columbus;Georgia;31907;South;TEC-AC-10000682;Technology;Accessories;Kensington K72356US Mouse-in-a-Box USB Desktop Mouse;66,36
5108;CA-2018-132213;25/04/2018;26/04/2018;First Class;PN-18775;Parhena Norris;Home Office;United States;Nashville;Tennessee;37211;South;OFF-AR-10004078;Office Supplies;Art;Newell 312;42048
5110;CA-2015-138450;18/10/2015;22/10/2015;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-EN-10001335;Office Supplies;Envelopes;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;52512
5113;CA-2016-153073;13/11/2016;13/11/2016;Same Day;HA-14905;Helen Abelman;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10001025;Furniture;Furnishings;Eldon Imàge Series Desk Accessories, Clear;17496
5114;CA-2017-147970;31/01/2017;02/02/2017;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Dallas;Texas;75220;Central;OFF-PA-10003936;Office Supplies;Paper;Xerox 1994;15552
5115;CA-2017-150658;17/11/2017;22/11/2017;Standard Class;MS-17365;Maribeth Schnelling;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;10776
5116;CA-2018-125640;25/07/2018;29/07/2018;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Philadelphia;Pennsylvania;19134;East;OFF-LA-10004178;Office Supplies;Labels;Avery 491;3304
5117;CA-2018-154137;11/11/2018;17/11/2018;Standard Class;MT-17815;Meg Tillman;Consumer;United States;New York City;New York;10009;East;OFF-ST-10003324;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit;35,48
5118;CA-2016-127173;26/09/2016;03/10/2016;Standard Class;GM-14500;Gene McClure;Consumer;United States;Oceanside;New York;11572;East;OFF-FA-10004854;Office Supplies;Fasteners;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;34,44
5121;CA-2015-149538;04/04/2015;08/04/2015;Standard Class;KB-16585;Ken Black;Corporate;United States;Lafayette;Louisiana;70506;South;OFF-ST-10004180;Office Supplies;Storage;Safco Commercial Shelving;232,55
5125;CA-2015-160766;14/09/2015;14/09/2015;Same Day;DM-13015;Darrin Martin;Consumer;United States;New York City;New York;10009;East;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;464292
5132;CA-2018-146626;29/12/2018;05/01/2019;Standard Class;BP-11185;Ben Peterman;Corporate;United States;Anaheim;California;92804;West;FUR-FU-10002501;Furniture;Furnishings;Nu-Dell Executive Frame;101,12
5133;CA-2016-123330;21/06/2016;27/06/2016;Standard Class;EP-13915;Emily Phan;Consumer;United States;Deltona;Florida;32725;South;TEC-PH-10001819;Technology;Phones;Innergie mMini Combo Duo USB Travel Charging Kit;107976
5134;CA-2018-155607;26/11/2018;30/11/2018;Standard Class;FG-14260;Frank Gastineau;Home Office;United States;New York City;New York;10009;East;OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;58,73
5136;CA-2017-151323;23/10/2017;28/10/2017;Standard Class;AB-10255;Alejandro Ballentine;Home Office;United States;Seattle;Washington;98103;West;OFF-FA-10002983;Office Supplies;Fasteners;Advantus SlideClip Paper Clips;17,05
5137;CA-2016-146696;14/12/2016;19/12/2016;Standard Class;RD-19480;Rick Duston;Consumer;United States;San Diego;California;92105;West;OFF-BI-10002432;Office Supplies;Binders;Wilson Jones Standard D-Ring Binders;8096
5138;CA-2017-128972;13/11/2017;17/11/2017;Standard Class;TS-21430;Tom Stivers;Corporate;United States;Oklahoma City;Oklahoma;73120;Central;FUR-FU-10003096;Furniture;Furnishings;Master Giant Foot Doorstop, Safety Yellow;30,36
5139;CA-2018-128335;29/09/2018;05/10/2018;Standard Class;JA-15970;Joseph Airdo;Consumer;United States;Mount Vernon;New York;10550;East;OFF-EN-10001539;Office Supplies;Envelopes;Staple envelope;23,34
5141;CA-2016-154886;08/11/2016;12/11/2016;Standard Class;SW-20455;Shaun Weien;Consumer;United States;San Francisco;California;94109;West;TEC-AC-10001956;Technology;Accessories;Microsoft Arc Touch Mouse;119,9
5142;CA-2017-111213;01/04/2017;05/04/2017;Standard Class;FP-14320;Frank Preis;Consumer;United States;New York City;New York;10009;East;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1317492
5145;CA-2018-161333;02/02/2018;07/02/2018;Standard Class;JL-15835;John Lee;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";86,26
5148;CA-2018-128734;24/12/2018;31/12/2018;Standard Class;JL-15175;James Lanier;Home Office;United States;Chandler;Arizona;85224;West;FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;8544
5150;CA-2015-141796;21/06/2015;21/06/2015;Same Day;JG-15160;James Galang;Consumer;United States;Long Beach;New York;11561;East;TEC-PH-10001578;Technology;Phones;Polycom SoundStation2 EX Conference phone;1214,85
5151;CA-2018-125101;06/03/2018;10/03/2018;Second Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94109;West;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;67,78
5152;CA-2018-169929;25/09/2018;28/09/2018;First Class;LS-17200;Luke Schmidt;Corporate;United States;Helena;Montana;59601;West;OFF-ST-10002352;Office Supplies;Storage;Iris Project Case;39,9
5153;US-2015-121566;30/06/2015;06/07/2015;Standard Class;CS-11860;Cari Schnelling;Consumer;United States;New York City;New York;10011;East;OFF-BI-10004528;Office Supplies;Binders;Cardinal Poly Pocket Divider Pockets for Ring Binders;2688
5155;US-2016-124219;07/08/2016;08/08/2016;First Class;KW-16570;Kelly Williams;Consumer;United States;Kirkwood;Missouri;63122;Central;OFF-BI-10002215;Office Supplies;Binders;"Wilson Jones Hanging View Binder, White, 1""";28,4
5157;CA-2018-163006;30/06/2018;04/07/2018;Second Class;GH-14410;Gary Hansen;Home Office;United States;Chicago;Illinois;60653;Central;TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;1001584
5160;CA-2016-156146;26/10/2016;30/10/2016;Second Class;AG-10495;Andrew Gjertsen;Corporate;United States;Peoria;Arizona;85345;West;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;105584
5162;CA-2015-111192;30/07/2015;05/08/2015;Standard Class;TS-21430;Tom Stivers;Corporate;United States;Seattle;Washington;98103;West;FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";1367,84
5163;CA-2017-115378;18/11/2017;23/11/2017;Second Class;AJ-10945;Ashley Jarboe;Consumer;United States;Taylor;Michigan;48180;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;301,96
5164;CA-2016-161627;06/07/2016;11/07/2016;Standard Class;SJ-20215;Sarah Jordon;Consumer;United States;Pasadena;California;91104;West;FUR-CH-10003968;Furniture;Chairs;Novimex Turbo Task Chair;170352
